#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BossPBMul	BossLBMul	BossFDMul	BOSS多人因子开关	小怪多人因子开关	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
408004	1	1008	1	高难度！冰雷鸟	狩猎冰雷鸟	冰雷鸟	60091	21116;21119;21454;19998;1587		1591;1588		喜欢住在雪山区域的沙雷鸟亚种，对侵入的其他生物毫不留情。	3	155	155	1		1			多关卡完成解锁	401301;402301;404301;405301					需求人物等级	120	1					140	675			60		60091	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	185	150	185	750	925		11032		
408005	1	1008	1	高难度！红电龙	狩猎红电龙	红电龙	60121	21116;21119;21454;19998;1587		1591;1588		通体血红的电龙亚种，迅捷的飞扑和令人猝不及防的闪电让猎人们很头疼。	3	160	160	1		1			多关卡完成解锁	404303;408004;214032;216012					需求人物等级	120	1					140	675			60		60121	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	190	150	190	750	950		11033		
408006	1	1008	1	高难度！冰牙龙	狩猎冰牙龙	冰牙龙	60900	21116;21119;21454;19998;1587		1591;1588		栖息于寒冷地带的飞龙种怪物，有着白色的甲壳和皮毛，口上长着两只琥珀色的长牙，翼与尾巴上生长着钉状鳞片，可以自由在冰面上穿梭。	3	175	175	1		1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60900	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	205	150	205	750	1025		11034		
408007	1	1008	1	突破！冰雷鸟	狩猎冰雷鸟	冰雷鸟	60091	21117;21120;21454;19998;1587		1591;1588		喜欢住在雪山区域的沙雷鸟亚种，对侵入的其他生物毫不留情。	3	185	185	1		1			多关卡完成解锁	401006;402002;403010					需求人物等级	150	1					155	750			60		60091	801	1			0	1	0.9	1	1.1	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				160	215	160	215	760	1075		11275		
408008	1	1008	1	突破！红电龙	狩猎红电龙	红电龙	60121	21117;21120;21454;19998;1587		1591;1588		通体血红的电龙亚种，迅捷的飞扑和令人猝不及防的闪电让猎人们很头疼。	3	190	190			1			多关卡完成解锁	408007;407009;407010;206038					需求人物等级	150	1					160	775			60		60121	801	1			0	1	0.9	1	1.1	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				165	220	165	220	765	1100		11276		
408009	1	1008	1	精英！冥雷龙	狩猎冥雷龙	冥雷龙	60441	21115;21118;21454;19998;1587		1591;1588		适应了恶劣的雪山环境的舞雷龙亚种，与舞雷龙不同，着地后的行动更加多样。	2	145	145			1			多关卡完成解锁	415003;411008;414007;207035;207036					需求人物等级	120	1					135	650			60		60441	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	175	150	175	725	875		11385		
408010	1	1008	1	高难度！冥雷龙	狩猎冥雷龙	冥雷龙	60441	21116;21119;21454;19998;1587		1591;1588		适应了恶劣的雪山环境的舞雷龙亚种，与舞雷龙不同，着地后的行动更加多样。	3	175	175			1			多关卡完成解锁	404009;420010;414025;217032;207040;451106					需求人物等级	120	1					150	725			60		60441	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	205	150	205	750	1025		11386		
408011	1	1008	1	突破！冰牙龙	狩猎冰牙龙	冰牙龙	60900	21117;21120;21454;19998;1587		1591;1588		栖息于寒冷地带的飞龙种怪物，有着白色的甲壳和皮毛，口上长着两只琥珀色的长牙，翼与尾巴上生长着钉状鳞片，可以自由在冰面上穿梭。	3	200	200			1			多关卡完成解锁	411017;406022;411018;214041					需求人物等级	150	1					175	850			60		60900	801	1			0	1	0.6	1	1.32	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				175	230	175	230	780	1150		11549		
408012	1	1008	1	精英！冰狞龙	狩猎冰狞龙	冰狞龙	60631	21115;21118;21454;19998;1587		1591;1588		只栖息在缺少食物来源的寒冷地带，适应了恶劣环境的狞龙亚种。	2	145	145			1			多关卡完成解锁	420005;420006;414017;210032;220019					需求人物等级	120	1					135	650			60		60631	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	175	150	175	725	875		11760		
408013	1	1008	1	高难度！冰狞龙	狩猎冰狞龙	冰狞龙	60631	21116;21119;21454;19998;1587		1591;1588		只栖息在缺少食物来源的寒冷地带，适应了恶劣环境的狞龙亚种。	3	175	175			1			多关卡完成解锁	410017;414021;410019;408006;216015;451104					需求人物等级	120	1					150	725			60		60631	801	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				150	205	150	205	750	1025		11761		
408014	1	1008	1	突破！冰狞龙	狩猎冰狞龙	冰狞龙	60631	21117;21120;21454;19998;1587		1591;1588		只栖息在缺少食物来源的寒冷地带，适应了恶劣环境的狞龙亚种。	3	200	200			1			多关卡完成解锁	410030;414035;406023;410032;421003					需求人物等级	150	1					180	875			60		60631	801	1			0	1	0.7	1	1.32	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				175	230	175	230	780	1150		11763		
408015	1	1008	1	绝禁！冰狞龙	狩猎冰狞龙	冰狞龙	60631	21117;21120;21454;19998;1587		1591;1588		该难度下怪物将与猎人进行死斗，狩魂石加成将会失去作用，猎人们只能依靠自己最原始的狩猎本能直面挑战。虽然获得的奖励会更为丰厚，但猎人们可能需要慎重考虑面对这样的绝禁挑战是否值得。	3	200	200			1			多关卡完成解锁	410030;414035;406023;410032;421003					需求人物等级	150	2					180	875			60		60631	801	1			0	1	0.7	1	1.32	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208			0	180	235	180	235	780	1150		11764		
408016	1	1008	1	突破！冥雷龙	狩猎冥雷龙	冥雷龙	60441	21117;21120;21454;19998;1587		1591;1588		适应了恶劣的雪山环境的舞雷龙亚种，与舞雷龙不同，着地后的行动更加多样。	3	200	200	1		1			多关卡完成解锁	404010;420016;414047;410033;406026					需求人物等级	150	1					180	900			60		60441	801	1			0	1	0.82	1	1.5	0	1	1	2	1	0	1.5	1.5	1.5	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4208				180	235	180	235	780	1150		11765		
408017	1	1008	55	修罗！大剑	使用大剑狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							1			
408018	1	1008	55	修罗！太刀	使用太刀狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							7			
408019	1	1008	55	修罗！片手	使用片手狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							4			
408020	1	1008	55	修罗！双刀	使用双刀狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							6			
408021	1	1008	55	修罗！大锤	使用大锤狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							2			
408022	1	1008	55	修罗！长枪	使用长枪狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							3			
408023	1	1008	55	修罗！铳枪	使用铳枪狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							9			
408024	1	1008	55	修罗！狩猎笛	使用狩猎笛狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							8			
408025	1	1008	55	修罗！斩击斧	使用斩击斧狩猎冥雷龙	冥雷龙	60441	21454;1587;21451	23457			修罗试练无法携带艾露猫进入，且所有狩魂石加成会在该模式下失效！该模式单关每日首次胜利时会获得”二阶龙晶石“作为额外奖励。	3	185	185			1	需求人物等级	170							需求人物等级	170										60		60441	801	55			0	1	0.9	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1						0							11;12			
408201	1	1008	26	精英！冰牙龙	狩猎冰牙龙	冰牙龙	60900	21482;21454;21451;19998;1587		1591;1588		栖息于寒冷地带的飞龙种怪物，有着白色的甲壳和皮毛，口上长着两只琥珀色的长牙，翼与尾巴上生长着钉状鳞片，可以自由在冰面上穿梭。	2	95	115			1	需求人物等级	95							需求人物等级	95	2					95	450			60		60900	801	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	105	50	4208				105	125	105	125	475	625				
408202	1	1008	42	S·精英！冰牙龙	狩猎冰牙龙	冰牙龙	60900	21482;21454;21451;19998;1587				栖息于寒冷地带的飞龙种怪物，有着白色的甲壳和皮毛，口上长着两只琥珀色的长牙，翼与尾巴上生长着钉状鳞片，可以自由在冰面上穿梭。	3	95	115			1			多关卡评价解锁	408201	2				需求人物等级	95	2									60		60900	801	42			0	1	1	1	0.96	0	1	1	2	1	0	0.96	1.25	1.25	1	0	0	0	0	0	0	1	1	1	1	1	105	50					105	125	105	125	475	625				
408301	1	1008	46	奇烈！雪狮子王	狩猎雪狮子王	雪狮子王	60170	21116;21119;21454;19998;1587				雪狮子王受到了不明辐射产生了变异，变得比原来更加强大更可怕了。	3	160	160	1		1			多关卡完成解锁	404303;408004;214032;216012					需求人物等级	120	1					140	675			60		60170	801	46			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50		1			150	190	150	190	750	950		11035		
408401	1	1008	29	伊鲁法雪山的采集	采集任意数量资源后缴纳返回券		69999						1	70	70			1	需求人物等级	70							需求人物等级	70	1									10		69999	801	29			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500				
410001	1	1010	26	精英！白一角龙	狩猎白一角龙	白一角龙	60201	21463;21454;21451;19998;1587		1587		一角龙的亚种，白色的甲壳和角是其最醒目的特征，拥有超强的耐力，一旦被它盯上必将陷入长期的苦战。	2	70	85			1	需求人物等级	70							需求人物等级	70	2					70	325			60		60201	1003	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40	4010				80	100	80	100	350	500				
410002	1	1010	43	S·精英！白一角龙	狩猎白一角龙	白一角龙	60201	21463;21454;21451;19998;1587				一角龙的亚种，白色的甲壳和角是其最醒目的特征，拥有超强的耐力，一旦被它盯上必将陷入长期的苦战。	3	70	85			1			多关卡评价解锁	410001	2				需求人物等级	70	2									60		60201	1003	43			0	1	1	1	0.96	0	1	1	2	1	0	0.96	1.25	1.25	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500				
410003	1	1010	46	奇烈！角龙	狩猎角龙	角龙	60300	21478			西撒	角龙受到了不明辐射产生了变异，变得比原来更加强大更可怕了。	3	90	95			1	需求人物等级	90							需求人物等级	90						90	425			20		60300	1003	46			0	1	1.2	1.2	1.5	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50		1			100	120	100	120	450	600				
410004	1	1010	1	挑战！绯甲虫	狩猎绯甲虫	绯甲虫	60491	21114;21087;21454;19998;1587		1587		出没于沙漠地带的珍稀甲虫种，个性敏感好斗，由于常年吞噬杀龙果实，获得了不可思议的力量。	1	105	105			1	需求人物等级	105							需求人物等级	105	1					95	450			60		60491	1001	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4010				115	135	115	135	525	675		11036		
410005	1	1010	26	狩猎！白一角龙	狩猎白一角龙	白一角龙	60201	21482;21454;21451;19998;1587				一角龙的亚种，白色的甲壳和角是其最醒目的特征，拥有超强的耐力，一旦被它盯上必将陷入长期的苦战。	2	105	125			1	需求人物等级	105							需求人物等级	105	2					105	500			60		60201	1003	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	115	50	4010				115	135	115	135	525	675				
410006	1	1010	1	挑战！吞龙	狩猎吞龙	吞龙	60270	21114;21087;21454;19998;1587		1587		吞龙是常居于峡谷和洞穴中的杂食性飞龙种，因其食欲异常旺盛而得名。	1	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60270	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4010				100	120	100	120	450	600		11037		
410007	1	1010	1	精英！吞龙	狩猎吞龙	吞龙	60270	21115;21118;21454;19998;1587		1591;1588		吞龙是常居于峡谷和洞穴中的杂食性飞龙种，因其食欲异常旺盛而得名。	2	130	130	1		1			多关卡完成解锁	407013;401004;220017;208024					需求人物等级	120	1					120	575			60		60270	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	140	50	4010				140	160	140	160	650	800		11038		
410008	1	1010	1	精英！断刃一角龙	狩猎断刃一角龙	断刃一角龙	60202	21115;21118;21454;19998;1587		1591;1588		角冠巨大，在愤怒时会变为红色，攻击迅捷的飞龙。	2	135	135	1		1			多关卡完成解锁	407018;407019;410007;217030;220018					需求人物等级	120	1					125	600			60		60202	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	145	50	4010				145	165	145	165	675	825		11039		
410009	1	1010	1	精英！尾晶蝎	狩猎尾晶蝎	尾晶蝎	60260	21115;21118;21454;19998;1587		1591;1588		炫目的甲壳种，身上的珍贵晶体是大量猎人的目标。	2	135	135			1			多关卡完成解锁	407018;407019;410007;217030;220018					需求人物等级	120	1					125	600			60		60260	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	145	50	4010				145	165	145	165	675	825		11040		
410010	1	1010	1	精英！角龙	狩猎角龙	角龙	60300	21115;21118;21454;19998;1587		1591;1588		拥有一对巨角，脾气暴躁，领地意识极强，被誉为“砂原暴君”的植食性飞龙。	2	140	140			1			多关卡完成解锁	410008;406010;414012;214029;220011					需求人物等级	120	1					130	625			60		60300	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	170	150	170	700	850		11041		
410011	1	1010	1	精英！白一角龙	狩猎白一角龙	白一角龙	60201	21115;21118;21454;19998;1587		1591;1588		一角龙的亚种，白色的甲壳和角是其最醒目的特征，拥有超强的耐力，一旦被它盯上必将陷入长期的苦战。	2	145	145			1			多关卡完成解锁	411006;406012;411007;214030;214023					需求人物等级	120	1					135	650			60		60201	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	175	150	175	725	875		11042		
410012	1	1010	1	精英！祸星龙	狩猎祸星龙	祸星龙	60131	21115;21118;21454;19998;1587		1591;1588		神秘和凶险，用来形容祸星龙再合适不过。	2	145	145			1			多关卡完成解锁	411006;406012;411007;214030;214023					需求人物等级	120	1					135	650			60		60131	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	175	150	175	725	875		11043		
410013	1	1010	1	精英！绯甲虫	狩猎绯甲虫	绯甲虫	60491	21115;21118;21454;19998;1587		1591;1588		出没于沙漠地带的珍稀甲虫种，个性敏感好斗，由于常年吞噬杀龙果实，获得了不可思议的力量。	2	145	145			1			多关卡完成解锁	411006;406012;411007;214030;214023					需求人物等级	120	1					135	650			60		60491	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	175	150	175	725	875		11044		
410014	1	1010	1	高难度！一角龙	狩猎一角龙	一角龙	60200	21116;21119;21454;19998;1587		1591;1588		角冠巨大，在愤怒时会变为红色，攻击迅捷的飞龙。	3	165	165	1		1			多关卡完成解锁	405302;408301;408005;220020;206037;416101					需求人物等级	120	1					140	675			60		60200	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	195	150	195	750	975		11045		
410015	1	1010	1	高难度！断刃一角龙	狩猎断刃一角龙	断刃一角龙	60202	21116;21119;21454;19998;1587		1591;1588		角冠巨大，在愤怒时会变为红色，攻击迅捷的飞龙。	3	165	165			1			多关卡完成解锁	405302;408301;408005;220020;206037;416101					需求人物等级	120	1					140	675			60		60202	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	195	150	195	750	975		11046		
410016	1	1010	1	高难度！尾晶蝎	狩猎尾晶蝎	尾晶蝎	60260	21116;21119;21454;19998;1587		1591;1588		炫目的甲壳种，身上的珍贵晶体是大量猎人的目标。	3	165	165			1			多关卡完成解锁	405302;408301;408005;220020;206037;416101					需求人物等级	120	1					140	675			60		60260	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	195	150	195	750	975		11047		
410017	1	1010	1	高难度！白一角龙	狩猎白一角龙	白一角龙	60201	21116;21119;21454;19998;1587		1591;1588		一角龙的亚种，白色的甲壳和角是其最醒目的特征，拥有超强的耐力，一旦被它盯上必将陷入长期的苦战。	3	175	175	1		1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60201	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	205	150	205	750	1025		11048		
410018	1	1010	1	高难度！祸星龙	狩猎祸星龙	祸星龙	60131	21116;21119;21454;19998;1587		1591;1588		神秘和凶险，用来形容祸星龙再合适不过。	3	175	175			1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60131	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	205	150	205	750	1025		11049		
410019	1	1010	1	高难度！绯甲虫	狩猎绯甲虫	绯甲虫	60491	21116;21119;21454;19998;1587		1591;1588		出没于沙漠地带的珍稀甲虫种，个性敏感好斗，由于常年吞噬杀龙果实，获得了不可思议的力量。	3	175	175	1		1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60491	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	205	150	205	750	1025		11050		
410020	1	1010	1	精英！黑角龙	狩猎黑角龙	黑角龙	60301	21115;21118;21454;19998;1587		1591;1588		进入繁殖期的雌性角龙，有些个体会变为黑色，脾气比一般角龙更加狂暴。	2	145	145			1			多关卡完成解锁	420005;420006;414017;210032;220019					需求人物等级	120	1					135	650			60		60301	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	175	150	175	725	875		11051		
410021	1	1010	1	高难度！黑角龙	狩猎黑角龙	黑角龙	60301	21116;21119;21454;19998;1587		1591;1588		进入繁殖期的雌性角龙，有些个体会变为黑色，脾气比一般角龙更加狂暴。	3	175	175			1			多关卡完成解锁	410017;414021;410019;408006;216015;451104					需求人物等级	120	1					150	725			60		60301	1003	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	150	50	4010				150	205	150	205	750	1025		11052		
